month,property_type,region,metric,basis,value,unit,source_report,revised
2025-01,mansion,千葉県,成約件数,mom_pct,-2.9,％,2025-03,False
2025-02,mansion,千葉県,成約件数,mom_pct,21.6,％,2025-03,False
2025-03,mansion,千葉県,成約件数,mom_pct,25.8,％,2025-03,False
2024-01,mansion,千葉県,成約件数,value,305.0,件,2025-01,False
2024-02,mansion,千葉県,成約件数,value,423,件,2025-02,False
2024-03,mansion,千葉県,成約件数,value,436,件,2025-03,False
2024-04,mansion,千葉県,成約件数,value,373,件,2025-04,False
2024-05,mansion,千葉県,成約件数,value,330,件,2025-05,False
2024-06,mansion,千葉県,成約件数,value,381.0,件,2025-06,False
2024-07,mansion,千葉県,成約件数,value,373.0,件,2025-06,False
2024-08,mansion,千葉県,成約件数,value,284.0,件,2025-06,False
2024-09,mansion,千葉県,成約件数,value,421.0,件,2025-06,False
2024-10,mansion,千葉県,成約件数,value,408.0,件,2025-06,False
2024-11,mansion,千葉県,成約件数,value,372.0,件,2025-06,False
2024-12,mansion,千葉県,成約件数,value,377.0,件,2025-06,False
2025-01,mansion,千葉県,成約件数,value,366.0,件,2025-06,False
2025-02,mansion,千葉県,成約件数,value,445.0,件,2025-06,False
2025-03,mansion,千葉県,成約件数,value,560.0,件,2025-06,False
2025-04,mansion,千葉県,成約件数,value,439.0,件,2025-06,False
2025-05,mansion,千葉県,成約件数,value,371.0,件,2025-06,False
2025-06,mansion,千葉県,成約件数,value,427.0,件,2025-06,False
2024-01,mansion,千葉県,成約件数,yoy_pct,6.3,％,2025-01,False
2024-02,mansion,千葉県,成約件数,yoy_pct,7.6,％,2025-02,False
2024-03,mansion,千葉県,成約件数,yoy_pct,5.8,％,2025-03,False
2024-04,mansion,千葉県,成約件数,yoy_pct,2.2,％,2025-04,False
2024-05,mansion,千葉県,成約件数,yoy_pct,2.5,％,2025-05,False
2024-06,mansion,千葉県,成約件数,yoy_pct,5.0,％,2025-06,False
2024-07,mansion,千葉県,成約件数,yoy_pct,0.3,％,2025-06,False
2024-08,mansion,千葉県,成約件数,yoy_pct,9.2,％,2025-06,False
2024-09,mansion,千葉県,成約件数,yoy_pct,19.9,％,2025-06,False
2024-10,mansion,千葉県,成約件数,yoy_pct,10.6,％,2025-06,False
2024-11,mansion,千葉県,成約件数,yoy_pct,6.0,％,2025-06,False
2024-12,mansion,千葉県,成約件数,yoy_pct,12.5,％,2025-06,False
2025-01,mansion,千葉県,成約件数,yoy_pct,20.0,％,2025-06,False
2025-02,mansion,千葉県,成約件数,yoy_pct,5.2,％,2025-06,False
2025-03,mansion,千葉県,成約件数,yoy_pct,28.4,％,2025-06,False
2025-04,mansion,千葉県,成約件数,yoy_pct,17.7,％,2025-06,False
2025-05,mansion,千葉県,成約件数,yoy_pct,12.4,％,2025-06,False
2025-06,mansion,千葉県,成約件数,yoy_pct,12.1,％,2025-06,False
2025-04,mansion,千葉県,成約価格,value,2706,万円,2025-04,False
2025-05,mansion,千葉県,成約価格,value,2910,万円,2025-05,False
2025-06,mansion,千葉県,成約価格,value,2629,万円,2025-06,False
2025-04,mansion,千葉県,成約価格,yoy_pct,-10.1,％,2025-04,False
2025-05,mansion,千葉県,成約価格,yoy_pct,3.2,％,2025-05,False
2025-06,mansion,千葉県,成約価格,yoy_pct,-9.3,％,2025-06,False
2025-04,mansion,千葉県,成約専有面積,value,70.72,㎡,2025-04,False
2025-05,mansion,千葉県,成約専有面積,value,72.83,㎡,2025-05,False
2025-06,mansion,千葉県,成約専有面積,value,71.89,㎡,2025-06,False
2025-04,mansion,千葉県,成約専有面積,yoy_pct,-3.6,％,2025-04,False
2025-05,mansion,千葉県,成約専有面積,yoy_pct,1.0,％,2025-05,False
2025-06,mansion,千葉県,成約専有面積,yoy_pct,0.5,％,2025-06,False
2025-04,mansion,千葉県,成約築年数,value,29.45,年,2025-04,False
2025-05,mansion,千葉県,成約築年数,value,29.74,年,2025-05,False
2025-06,mansion,千葉県,成約築年数,value,30.85,年,2025-06,False
2024-01,mansion,埼玉県,成約㎡単価,mom_pct,-3.0,％,2025-01,False
2024-02,mansion,埼玉県,成約㎡単価,mom_pct,4.8,％,2025-02,False
2024-03,mansion,埼玉県,成約㎡単価,mom_pct,-2.8,％,2025-03,False
2024-04,mansion,埼玉県,成約㎡単価,mom_pct,-4.9,％,2025-04,False
2024-05,mansion,埼玉県,成約㎡単価,mom_pct,2.6,％,2025-05,False
2024-06,mansion,埼玉県,成約㎡単価,mom_pct,-2.3,％,2025-06,False
2024-07,mansion,埼玉県,成約㎡単価,mom_pct,4.8,％,2025-06,False
2024-08,mansion,埼玉県,成約㎡単価,mom_pct,-3.6,％,2025-06,False
2024-09,mansion,埼玉県,成約㎡単価,mom_pct,7.5,％,2025-06,False
2024-10,mansion,埼玉県,成約㎡単価,mom_pct,-4.2,％,2025-06,False
2024-11,mansion,埼玉県,成約㎡単価,mom_pct,-3.1,％,2025-06,False
2024-12,mansion,埼玉県,成約㎡単価,mom_pct,6.8,％,2025-06,False
2025-01,mansion,埼玉県,成約㎡単価,mom_pct,-6.6,％,2025-06,False
2025-02,mansion,埼玉県,成約㎡単価,mom_pct,2.7,％,2025-06,False
2025-03,mansion,埼玉県,成約㎡単価,mom_pct,-3.2,％,2025-06,False
2025-04,mansion,埼玉県,成約㎡単価,mom_pct,0.6,％,2025-06,False
2025-05,mansion,埼玉県,成約㎡単価,mom_pct,-0.6,％,2025-06,False
2025-06,mansion,埼玉県,成約㎡単価,mom_pct,2.9,％,2025-06,False
2024-01,mansion,埼玉県,成約㎡単価,value,43.42,万円/㎡,2025-01,False
2024-02,mansion,埼玉県,成約㎡単価,value,45.52,万円/㎡,2025-02,False
2024-03,mansion,埼玉県,成約㎡単価,value,44.23,万円/㎡,2025-03,False
2024-04,mansion,埼玉県,成約㎡単価,value,42.05,万円/㎡,2025-04,False
2024-05,mansion,埼玉県,成約㎡単価,value,43.16,万円/㎡,2025-05,False
2024-06,mansion,埼玉県,成約㎡単価,value,42.15,万円/㎡,2025-06,False
2024-07,mansion,埼玉県,成約㎡単価,value,44.16,万円/㎡,2025-06,False
2024-08,mansion,埼玉県,成約㎡単価,value,42.56,万円/㎡,2025-06,False
2024-09,mansion,埼玉県,成約㎡単価,value,45.74,万円/㎡,2025-06,False
2024-10,mansion,埼玉県,成約㎡単価,value,43.83,万円/㎡,2025-06,False
2024-11,mansion,埼玉県,成約㎡単価,value,42.47,万円/㎡,2025-06,False
2024-12,mansion,埼玉県,成約㎡単価,value,45.34,万円/㎡,2025-06,False
2025-01,mansion,埼玉県,成約㎡単価,value,42.34,万円/㎡,2025-06,False
2025-02,mansion,埼玉県,成約㎡単価,value,43.49,万円/㎡,2025-06,False
2025-03,mansion,埼玉県,成約㎡単価,value,42.09,万円/㎡,2025-06,False
2025-04,mansion,埼玉県,成約㎡単価,value,42.35,万円/㎡,2025-06,False
2025-05,mansion,埼玉県,成約㎡単価,value,42.1,万円/㎡,2025-06,False
2025-06,mansion,埼玉県,成約㎡単価,value,43.32,万円/㎡,2025-06,False
2024-01,mansion,埼玉県,成約㎡単価,yoy_pct,8.6,％,2025-01,False
2024-02,mansion,埼玉県,成約㎡単価,yoy_pct,9.5,％,2025-02,False
2024-03,mansion,埼玉県,成約㎡単価,yoy_pct,-0.6,％,2025-03,False
2024-04,mansion,埼玉県,成約㎡単価,yoy_pct,4.9,％,2025-04,False
2024-05,mansion,埼玉県,成約㎡単価,yoy_pct,5.3,％,2025-05,False
2024-06,mansion,埼玉県,成約㎡単価,yoy_pct,-0.9,％,2025-06,False
2024-07,mansion,埼玉県,成約㎡単価,yoy_pct,0.1,％,2025-06,False
2024-08,mansion,埼玉県,成約㎡単価,yoy_pct,1.4,％,2025-06,False
2024-09,mansion,埼玉県,成約㎡単価,yoy_pct,7.4,％,2025-06,False
2024-10,mansion,埼玉県,成約㎡単価,yoy_pct,3.5,％,2025-06,False
2024-11,mansion,埼玉県,成約㎡単価,yoy_pct,6.1,％,2025-06,False
2024-12,mansion,埼玉県,成約㎡単価,yoy_pct,1.3,％,2025-06,False
2025-01,mansion,埼玉県,成約㎡単価,yoy_pct,-2.5,％,2025-06,False
2025-02,mansion,埼玉県,成約㎡単価,yoy_pct,-4.5,％,2025-06,False
2025-03,mansion,埼玉県,成約㎡単価,yoy_pct,-4.8,％,2025-06,False
2025-04,mansion,埼玉県,成約㎡単価,yoy_pct,0.7,％,2025-06,False
2025-05,mansion,埼玉県,成約㎡単価,yoy_pct,-2.5,％,2025-06,False
2025-06,mansion,埼玉県,成約㎡単価,yoy_pct,2.8,％,2025-06,False
2024-01,mansion,埼玉県,成約件数,mom_pct,-7.7,％,2025-01,False
2024-02,mansion,埼玉県,成約件数,mom_pct,28.5,％,2025-02,False
2024-03,mansion,埼玉県,成約件数,mom_pct,14.9,％,2025-03,False
2024-04,mansion,埼玉県,成約件数,mom_pct,-20.9,％,2025-03,False
2024-05,mansion,埼玉県,成約件数,mom_pct,-5.5,％,2025-03,False
2024-06,mansion,埼玉県,成約件数,mom_pct,5.2,％,2025-03,False
2024-07,mansion,埼玉県,成約件数,mom_pct,9.2,％,2025-03,False
2024-08,mansion,埼玉県,成約件数,mom_pct,-34.7,％,2025-03,False
2024-09,mansion,埼玉県,成約件数,mom_pct,31.6,％,2025-03,False
2024-10,mansion,埼玉県,成約件数,mom_pct,15.7,％,2025-03,False
2024-11,mansion,埼玉県,成約件数,mom_pct,-12.0,％,2025-03,False
2024-12,mansion,埼玉県,成約件数,mom_pct,0.6,％,2025-03,False
2025-01,mansion,埼玉県,成約件数,mom_pct,9.0,％,2025-03,False
2025-02,mansion,埼玉県,成約件数,mom_pct,24.5,％,2025-03,False
2025-03,mansion,埼玉県,成約件数,mom_pct,26.8,％,2025-03,False
2024-01,mansion,埼玉県,成約件数,value,298.0,件,2025-01,False
2024-02,mansion,埼玉県,成約件数,value,383,件,2025-02,False
2024-03,mansion,埼玉県,成約件数,value,440,件,2025-03,False
2024-04,mansion,埼玉県,成約件数,value,348,件,2025-04,False
2024-05,mansion,埼玉県,成約件数,value,329,件,2025-05,False
2024-06,mansion,埼玉県,成約件数,value,346.0,件,2025-06,False
2024-07,mansion,埼玉県,成約件数,value,378.0,件,2025-06,False
2024-08,mansion,埼玉県,成約件数,value,247.0,件,2025-06,False
2024-09,mansion,埼玉県,成約件数,value,325.0,件,2025-06,False
2024-10,mansion,埼玉県,成約件数,value,376.0,件,2025-06,False
2024-11,mansion,埼玉県,成約件数,value,331.0,件,2025-06,False
2024-12,mansion,埼玉県,成約件数,value,333.0,件,2025-06,False
2025-01,mansion,埼玉県,成約件数,value,363.0,件,2025-06,False
2025-02,mansion,埼玉県,成約件数,value,452.0,件,2025-06,False
2025-03,mansion,埼玉県,成約件数,value,573.0,件,2025-06,False
2025-04,mansion,埼玉県,成約件数,value,450.0,件,2025-06,False
2025-05,mansion,埼玉県,成約件数,value,445.0,件,2025-06,False
2025-06,mansion,埼玉県,成約件数,value,509.0,件,2025-06,False
2024-01,mansion,埼玉県,成約件数,yoy_pct,3.5,％,2025-01,False
2024-02,mansion,埼玉県,成約件数,yoy_pct,8.2,％,2025-02,False
2024-03,mansion,埼玉県,成約件数,yoy_pct,22.6,％,2025-03,False
2024-04,mansion,埼玉県,成約件数,yoy_pct,8.1,％,2025-04,False
2024-05,mansion,埼玉県,成約件数,yoy_pct,8.9,％,2025-05,False
2024-06,mansion,埼玉県,成約件数,yoy_pct,8.5,％,2025-06,False
2024-07,mansion,埼玉県,成約件数,yoy_pct,12.2,％,2025-06,False
2024-08,mansion,埼玉県,成約件数,yoy_pct,0.0,％,2025-06,False
2024-09,mansion,埼玉県,成約件数,yoy_pct,-4.1,％,2025-06,False
2024-10,mansion,埼玉県,成約件数,yoy_pct,5.3,％,2025-06,False
2024-11,mansion,埼玉県,成約件数,yoy_pct,5.8,％,2025-06,False
2024-12,mansion,埼玉県,成約件数,yoy_pct,3.1,％,2025-06,False
2025-01,mansion,埼玉県,成約件数,yoy_pct,21.8,％,2025-06,False
2025-02,mansion,埼玉県,成約件数,yoy_pct,18.0,％,2025-06,False
2025-03,mansion,埼玉県,成約件数,yoy_pct,30.2,％,2025-06,False
2025-04,mansion,埼玉県,成約件数,yoy_pct,29.3,％,2025-06,False
2025-05,mansion,埼玉県,成約件数,yoy_pct,35.3,％,2025-06,False
2025-06,mansion,埼玉県,成約件数,yoy_pct,47.1,％,2025-06,False
2025-04,mansion,埼玉県,成約価格,value,2871,万円,2025-04,False
2025-05,mansion,埼玉県,成約価格,value,2807,万円,2025-05,False
2025-06,mansion,埼玉県,成約価格,value,2906,万円,2025-06,False
2025-04,mansion,埼玉県,成約価格,yoy_pct,0.7,％,2025-04,False
2025-05,mansion,埼玉県,成約価格,yoy_pct,-3.9,％,2025-05,False
2025-06,mansion,埼玉県,成約価格,yoy_pct,1.9,％,2025-06,False
2025-04,mansion,埼玉県,成約専有面積,value,67.8,㎡,2025-04,False
2025-05,mansion,埼玉県,成約専有面積,value,66.66,㎡,2025-05,False
2025-06,mansion,埼玉県,成約専有面積,value,67.09,㎡,2025-06,False
2025-04,mansion,埼玉県,成約専有面積,yoy_pct,0.01,％,2025-04,False
2025-05,mansion,埼玉県,成約専有面積,yoy_pct,-1.5,％,2025-05,False
2025-06,mansion,埼玉県,成約専有面積,yoy_pct,-0.8,％,2025-06,False
2025-04,mansion,埼玉県,成約築年数,value,27.95,年,2025-04,False
2025-05,mansion,埼玉県,成約築年数,value,28.75,年,2025-05,False
2025-06,mansion,埼玉県,成約築年数,value,27.49,年,2025-06,False
2024-01,mansion,札幌市,成約㎡単価,mom_pct,2.4,％,2025-01,False
2024-02,mansion,札幌市,成約㎡単価,mom_pct,2.0,％,2025-02,False
2024-03,mansion,札幌市,成約㎡単価,mom_pct,-9.7,％,2025-03,False
2024-04,mansion,札幌市,成約㎡単価,mom_pct,15.3,％,2025-04,False
2024-05,mansion,札幌市,成約㎡単価,mom_pct,-12.2,％,2025-05,False
2024-06,mansion,札幌市,成約㎡単価,mom_pct,9.1,％,2025-06,False
2024-07,mansion,札幌市,成約㎡単価,mom_pct,-10.5,％,2025-06,False
2024-08,mansion,札幌市,成約㎡単価,mom_pct,0.8,％,2025-06,False
2024-09,mansion,札幌市,成約㎡単価,mom_pct,11.6,％,2025-06,False
2024-10,mansion,札幌市,成約㎡単価,mom_pct,-3.7,％,2025-06,False
2024-11,mansion,札幌市,成約㎡単価,mom_pct,-4.6,％,2025-06,False
2024-12,mansion,札幌市,成約㎡単価,mom_pct,6.5,％,2025-06,False
2025-01,mansion,札幌市,成約㎡単価,mom_pct,2.2,％,2025-06,False
2025-02,mansion,札幌市,成約㎡単価,mom_pct,8.6,％,2025-06,False
2025-03,mansion,札幌市,成約㎡単価,mom_pct,-13.4,％,2025-06,False
2025-04,mansion,札幌市,成約㎡単価,mom_pct,1.9,％,2025-06,False
2025-05,mansion,札幌市,成約㎡単価,mom_pct,-9.3,％,2025-06,False
2025-06,mansion,札幌市,成約㎡単価,mom_pct,16.0,％,2025-06,False
2024-01,mansion,札幌市,成約㎡単価,value,31.06,万円/㎡,2025-01,False
2024-02,mansion,札幌市,成約㎡単価,value,31.68,万円/㎡,2025-02,False
2024-03,mansion,札幌市,成約㎡単価,value,28.61,万円/㎡,2025-03,False
2024-04,mansion,札幌市,成約㎡単価,value,32.99,万円/㎡,2025-04,False
2024-05,mansion,札幌市,成約㎡単価,value,28.96,万円/㎡,2025-05,False
2024-06,mansion,札幌市,成約㎡単価,value,31.59,万円/㎡,2025-06,False
2024-07,mansion,札幌市,成約㎡単価,value,28.28,万円/㎡,2025-06,False
2024-08,mansion,札幌市,成約㎡単価,value,28.5,万円/㎡,2025-06,False
2024-09,mansion,札幌市,成約㎡単価,value,31.81,万円/㎡,2025-06,False
2024-10,mansion,札幌市,成約㎡単価,value,30.62,万円/㎡,2025-06,False
2024-11,mansion,札幌市,成約㎡単価,value,29.2,万円/㎡,2025-06,False
2024-12,mansion,札幌市,成約㎡単価,value,31.1,万円/㎡,2025-06,False
2025-01,mansion,札幌市,成約㎡単価,value,31.78,万円/㎡,2025-06,False
2025-02,mansion,札幌市,成約㎡単価,value,34.5,万円/㎡,2025-06,False
2025-03,mansion,札幌市,成約㎡単価,value,29.89,万円/㎡,2025-06,False
2025-04,mansion,札幌市,成約㎡単価,value,30.47,万円/㎡,2025-06,False
2025-05,mansion,札幌市,成約㎡単価,value,27.63,万円/㎡,2025-06,False
2025-06,mansion,札幌市,成約㎡単価,value,32.05,万円/㎡,2025-06,False
2024-01,mansion,札幌市,成約㎡単価,yoy_pct,20.0,％,2025-01,False
2024-02,mansion,札幌市,成約㎡単価,yoy_pct,5.4,％,2025-02,False
2024-03,mansion,札幌市,成約㎡単価,yoy_pct,0.4,％,2025-03,False
2024-04,mansion,札幌市,成約㎡単価,yoy_pct,9.7,％,2025-04,False
2024-05,mansion,札幌市,成約㎡単価,yoy_pct,-3.4,％,2025-05,False
2024-06,mansion,札幌市,成約㎡単価,yoy_pct,2.4,％,2025-06,False
2024-07,mansion,札幌市,成約㎡単価,yoy_pct,-8.9,％,2025-06,False
2024-08,mansion,札幌市,成約㎡単価,yoy_pct,-10.2,％,2025-06,False
2024-09,mansion,札幌市,成約㎡単価,yoy_pct,4.5,％,2025-06,False
2024-10,mansion,札幌市,成約㎡単価,yoy_pct,-2.8,％,2025-06,False
2024-11,mansion,札幌市,成約㎡単価,yoy_pct,4.3,％,2025-06,False
2024-12,mansion,札幌市,成約㎡単価,yoy_pct,2.5,％,2025-06,False
2025-01,mansion,札幌市,成約㎡単価,yoy_pct,2.3,％,2025-06,False
2025-02,mansion,札幌市,成約㎡単価,yoy_pct,8.9,％,2025-06,False
2025-03,mansion,札幌市,成約㎡単価,yoy_pct,4.5,％,2025-06,False
2025-04,mansion,札幌市,成約㎡単価,yoy_pct,-7.6,％,2025-06,False
2025-05,mansion,札幌市,成約㎡単価,yoy_pct,-4.6,％,2025-06,False
2025-06,mansion,札幌市,成約㎡単価,yoy_pct,1.5,％,2025-06,False
2024-01,mansion,札幌市,成約件数,mom_pct,3.2,％,2025-01,False
2024-02,mansion,札幌市,成約件数,mom_pct,11.7,％,2025-02,False
2024-03,mansion,札幌市,成約件数,mom_pct,23.2,％,2025-03,False
2024-04,mansion,札幌市,成約件数,mom_pct,-5.8,％,2025-03,False
2024-05,mansion,札幌市,成約件数,mom_pct,-3.8,％,2025-03,False
2024-06,mansion,札幌市,成約件数,mom_pct,12.9,％,2025-03,False
2024-07,mansion,札幌市,成約件数,mom_pct,-10.1,％,2025-03,False
2024-08,mansion,札幌市,成約件数,mom_pct,-13.2,％,2025-03,False
2024-09,mansion,札幌市,成約件数,mom_pct,18.5,％,2025-03,False
2024-10,mansion,札幌市,成約件数,mom_pct,-10.4,％,2025-03,False
2024-11,mansion,札幌市,成約件数,mom_pct,19.6,％,2025-03,False
2024-12,mansion,札幌市,成約件数,mom_pct,-25.7,％,2025-03,False
2025-01,mansion,札幌市,成約件数,mom_pct,-10.7,％,2025-03,False
2025-02,mansion,札幌市,成約件数,mom_pct,59.3,％,2025-03,False
2025-03,mansion,札幌市,成約件数,mom_pct,7.5,％,2025-03,False
2024-01,mansion,札幌市,成約件数,value,162,件,2025-01,False
2024-02,mansion,札幌市,成約件数,value,181,件,2025-02,False
2024-03,mansion,札幌市,成約件数,value,223,件,2025-03,False
2024-04,mansion,札幌市,成約件数,value,210,件,2025-04,False
2024-05,mansion,札幌市,成約件数,value,202,件,2025-05,False
2024-06,mansion,札幌市,成約件数,value,228,件,2025-06,False
2024-07,mansion,札幌市,成約件数,value,205,件,2025-06,False
2024-08,mansion,札幌市,成約件数,value,178,件,2025-06,False
2024-09,mansion,札幌市,成約件数,value,211,件,2025-06,False
2024-10,mansion,札幌市,成約件数,value,189,件,2025-06,False
